timestamp(ms),Angle,Pulses,Speed,
"1682138212,273","-84,49","-671","642,67",
"1682138212,275","-85,96","-672","639,39",
"1682138212,276","-87,43","-673","647,67",
"1682138212,278","-88,9","-674","654,45",
"1682138212,28","-90,37","-675","649,35",
"1682138212,281","-91,84","-676","656,17",
"1682138212,283","-93,31","-677","649,35",
"1682138212,284","-94,78","-678","642,67",
"1682138212,286","-96,24","-679","639,39",
"1682138212,287","-97,71","-680","647,67",
"1682138212,289","-99,18","-681","652,74",
"1682138212,29","-100,65","-682","651,04",
"1682138212,292","-102,12","-683","654,45",
"1682138212,293","-103,59","-684","651,04",
"1682138212,295","-105,06","-685","642,67",
"1682138212,297","-106,53","-686","637,76",
"1682138212,298","-108","-687","645,99",
"1682138212,3","-109,47","-688","652,74",
"1682138212,301","-110,94","-689","649,35",
"1682138212,303","-112,41","-690","652,74",
"1682138212,304","-113,88","-691","651,04",
"1682138212,306","-115,35","-692","641,03",
"1682138212,307","-116,82","-693","639,39",
"1682138212,309","-118,29","-694","645,99",
"1682138212,311","-119,75","-695","654,45",
"1682138212,312","-121,22","-696","649,35",
"1682138212,313","-122,69","-697","654,45",
"1682138212,315","-124,16","-698","651,04",
"1682138212,317","-125,63","-699","642,67",
"1682138212,318","-127,1","-700","639,39",
"1682138212,321","-130,04","-702","654,45",
"1682138212,323","-131,51","-703","1937,98",
"1682138212,324","-132,98","-704","654,45",
"1682138212,326","-134,45","-705","1953,13",
"1682138212,328","-135,92","-706","642,67",
"1682138212,329","-137,39","-707","639,39",
"1682138212,331","-138,86","-708","647,67",
"1682138212,332","-140,33","-709","652,74",
"1682138212,334","-141,8","-710","649,35",
"1682138212,335","-143,27","-711","654,45",
"1682138212,337","-144,73","-712","649,35",
"1682138212,338","-146,2","-713","642,67",
"1682138212,34","-147,67","-714","637,76",
"1682138212,341","-149,14","-715","647,67",
"1682138212,343","-150,61","-716","652,74",
"1682138212,344","-152,08","-717","649,35",
"1682138212,346","-153,55","-718","654,45",
"1682138212,348","-155,02","-719","651,04",
"1682138212,349","-156,49","-720","642,67",
"1682138212,351","-157,96","-721","637,76",
"1682138212,352","-159,43","-722","647,67",
"1682138212,354","-160,9","-723","652,74",
"1682138212,355","-162,37","-724","649,35",
"1682138212,357","-163,84","-725","656,17",
"1682138212,358","-165,31","-726","649,35",
"1682138212,36","-166,78","-727","641,03",
"1682138212,361","-168,24","-728","639,39",
"1682138212,363","-169,71","-729","647,67",
"1682138212,364","-171,18","-730","652,74",
"1682138212,366","-172,65","-731","649,35",
"1682138212,368","-174,12","-732","654,45",
"1682138212,369","-175,59","-733","649,35",
"1682138212,371","-177,06","-734","641,03",
"1682138212,372","-178,53","-735","637,76",
"1682138212,374","-180","-736","645,99",
"1682138212,375","-181,47","-737","652,74",
"1682138212,377","-182,94","-738","647,67",
"1682138212,378","-184,41","-739","652,74",
"1682138212,38","-185,88","-740","649,35",
"1682138212,381","-187,35","-741","641,03",
"1682138212,383","-188,82","-742","637,76",
"1682138212,385","-190,29","-743","647,67",
"1682138212,386","-191,76","-744","652,74",
"1682138212,388","-193,22","-745","649,35",
"1682138212,389","-194,69","-746","652,74",
"1682138212,391","-196,16","-747","649,35",
"1682138212,392","-197,63","-748","641,03",
"1682138212,394","-199,1","-749","639,39",
"1682138212,396","-200,57","-750","645,99",
"1682138212,397","-202,04","-751","652,74",
"1682138212,398","-203,51","-752","649,35",
"1682138212,4","-204,98","-753","654,45",
"1682138212,402","-206,45","-754","649,35",
"1682138212,403","-207,92","-755","641,03",
"1682138212,405","-209,39","-756","639,39",
"1682138212,406","-210,86","-757","644,33",
"1682138212,408","-212,33","-758","652,74",
"1682138212,409","-213,8","-759","647,67",
"1682138212,411","-215,27","-760","654,45",
"1682138212,412","-216,73","-761","649,35",
"1682138212,414","-218,2","-762","641,03",
"1682138212,415","-219,67","-763","637,76",
"1682138212,417","-221,14","-764","645,99",
"1682138212,419","-222,61","-765","654,45",
"1682138212,42","-224,08","-766","649,35",
"1682138212,422","-225,55","-767","654,45",
"1682138212,424","-227,02","-768","649,35",
"1682138212,425","-228,49","-769","642,67",
"1682138212,426","-229,96","-770","639,39",
"1682138212,428","-231,43","-771","645,99",
"1682138212,429","-232,9","-772","652,74",
"1682138212,431","-234,37","-773","651,04",
"1682138212,432","-235,84","-774","654,45",
"1682138212,434","-237,31","-775","651,04",
"1682138212,435","-238,78","-776","642,67",
"1682138212,437","-240,25","-777","639,39",
"1682138212,439","-241,71","-778","645,99",
"1682138212,44","-243,18","-779","654,45",
"1682138212,442","-244,65","-780","649,35",
"1682138212,443","-246,12","-781","654,45",
"1682138212,445","-247,59","-782","651,04",
"1682138212,446","-249,06","-783","641,03",
"1682138212,448","-250,53","-784","637,76",
"1682138212,449","-252","-785","647,67",
"1682138212,451","-253,47","-786","654,45",
"1682138212,453","-254,94","-787","649,35",
"1682138212,454","-256,41","-788","656,17",
"1682138212,456","-257,88","-789","651,04",
"1682138212,457","-259,35","-790","642,67",
"1682138212,459","-260,82","-791","639,39",
"1682138212,46","-262,29","-792","647,67",
"1682138212,462","-263,76","-793","654,45",
"1682138212,463","-265,22","-794","649,35",
"1682138212,465","-266,69","-795","656,17",
"1682138212,466","-268,16","-796","651,04",
"1682138212,468","-269,63","-797","642,67",
"1682138212,47","-271,1","-798","639,39",
"1682138212,471","-272,57","-799","647,67",
"1682138212,473","-274,04","-800","654,45",
"1682138212,474","-275,51","-801","649,35",
"1682138212,476","-276,98","-802","656,17",
"1682138212,477","-278,45","-803","651,04",
"1682138212,479","-279,92","-804","642,67",
"1682138212,48","-281,39","-805","637,76",
"1682138212,482","-282,86","-806","647,67",
"1682138212,483","-284,33","-807","652,74",
"1682138212,485","-285,8","-808","647,67",
"1682138212,486","-287,27","-809","656,17",
"1682138212,488","-288,73","-810","649,35",
"1682138212,489","-290,2",,,
"1682138212,49",,"-811","642,67",
"1682138212,491","-291,67","-812","639,39",
"1682138212,493","-293,14","-813","645,99",
"1682138212,494","-294,61","-814","654,45",
"1682138212,496","-296,08","-815","651,04",
"1682138212,497","-297,55","-816","654,45",
"1682138212,499","-299,02","-817","651,04",
"1682138212,5","-300,49","-818","642,67",
"1682138212,502","-301,96","-819","637,76",
"1682138212,503","-303,43","-820","647,67",
"1682138212,505","-304,9","-821","652,74",
"1682138212,506","-306,37","-822","651,04",
"1682138212,508","-307,84","-823","656,17",
"1682138212,51","-309,31","-824","651,04",
"1682138212,511","-310,78","-825","641,03",
"1682138212,513","-312,25","-826","641,03",
"1682138212,514","-313,71","-827","645,99",
"1682138212,516","-315,18","-828","654,45",
"1682138212,517","-316,65","-829","649,35",
"1682138212,519","-318,12","-830","654,45",
"1682138212,52","-319,59","-831","649,35",
"1682138212,522","-321,06","-832","641,03",
"1682138212,523","-322,53","-833","639,39",
"1682138212,525","-324","-834","645,99",
"1682138212,527","-325,47","-835","654,45",
"1682138212,528","-326,94","-836","649,35",
"1682138212,53","-328,41","-837","656,17",
"1682138212,531","-329,88","-838","651,04",
"1682138212,533","-331,35","-839","642,67",
"1682138212,534","-332,82","-840","639,39",
"1682138212,536","-334,29","-841","647,67",
"1682138212,537","-335,76","-842","654,45",
"1682138212,539","-337,22","-843","649,35",
"1682138212,54","-338,69","-844","656,17",
"1682138212,542","-340,16","-845","651,04",
"1682138212,543","-341,63","-846","642,67",
"1682138212,545","-343,1","-847","641,03",
"1682138212,547","-344,57","-848","647,67",
"1682138212,548","-346,04","-849","654,45",
"1682138212,55","-347,51","-850","651,04",
"1682138212,551","-348,98","-851","656,17",
"1682138212,553","-350,45","-852","649,35",
"1682138212,554","-351,92","-853","642,67",
"1682138212,556","-353,39","-854","639,39",
"1682138212,557","-354,86","-855","645,99",
"1682138212,559","-356,33","-856","656,17",
"1682138212,56","-357,8","-857","649,35",
"1682138212,562","-359,27","-858","656,17",
"1682138212,563","720,74","-859","651,04",
"1682138212,565","359,27","-860","642,67",
"1682138212,567","357,8","-861","639,39",
"1682138212,568","356,33","-862","649,35",
"1682138212,57","354,86","-863","654,45",
"1682138212,571","353,39","-864","651,04",
"1682138212,573","351,92","-865","656,17",
"1682138212,574","350,45","-866","651,04",
"1682138212,576","348,98","-867","642,67",
"1682138212,577","347,51","-868","639,39",
"1682138212,579","346,04","-869","647,67",
"1682138212,58","344,57","-870","654,45",
"1682138212,582","343,1","-871","651,04",
"1682138212,584","341,63","-872","656,17",
"1682138212,585","340,16","-873","651,04",
"1682138212,587","338,69","-874","644,33",
"1682138212,588","337,22","-875","639,39",
"1682138212,59","335,76","-876","647,67",
"1682138212,591","334,29","-877","654,45",
"1682138212,593","332,82","-878","649,35",
"1682138212,594","331,35","-879","654,45",
"1682138212,596","329,88","-880","651,04",
"1682138212,597","328,41","-881","642,67",
"1682138212,599","326,94","-882","639,39",
"1682138212,601","325,47","-883","647,67",
"1682138212,602","324","-884","654,45",
"1682138212,604","322,53","-885","649,35",
"1682138212,605","321,06","-886","656,17",
"1682138212,607","319,59","-887","652,74",
"1682138212,608","318,12","-888","642,67",
"1682138212,61","316,65","-889","639,39",
"1682138212,611","315,18","-890","647,67",
"1682138212,613","313,71","-891","654,45",
"1682138212,614","312,25","-892","651,04",
"1682138212,616","310,78","-893","654,45",
"1682138212,617","309,31","-894","651,04",
"1682138212,619","307,84","-895","644,33",
"1682138212,621","306,37","-896","639,39",
"1682138212,622","304,9","-897","647,67",
"1682138212,624","303,43","-898","654,45",
"1682138212,625","301,96","-899","649,35",
"1682138212,627","300,49","-900","656,17",
"1682138212,628","299,02","-901","649,35",
"1682138212,63","297,55","-902","641,03",
"1682138212,631","296,08","-903","639,39",
"1682138212,633","294,61","-904","645,99",
"1682138212,634","293,14","-905","654,45",
"1682138212,636","291,67","-906","647,67",
"1682138212,637","290,2",,,
"1682138212,638",,"-907","654,45",
"1682138212,639","288,73","-908","651,04",
"1682138212,641","287,27","-909","641,03",
"1682138212,642","285,8","-910","637,76",
"1682138212,644","284,33","-911","647,67",
"1682138212,645","282,86","-912","652,74",
"1682138212,647","281,39","-913","649,35",
"1682138212,648","279,92","-914","654,45",
"1682138212,65","278,45","-915","649,35",
"1682138212,651","276,98","-916","642,67",
"1682138212,653","275,51","-917","637,76",
"1682138212,654","274,04",,,
"1682138212,655",,"-918","645,99",
"1682138212,656","272,57","-919","654,45",
"1682138212,658","271,1","-920","649,35",
"1682138212,659","269,63","-921","654,45",
"1682138212,661","268,16","-922","649,35",
"1682138212,662","266,69","-923","642,67",
"1682138212,664","265,22","-924","637,76",
"1682138212,665","263,76","-925","645,99",
"1682138212,667","262,29","-926","652,74",
"1682138212,668","260,82","-927","647,67",
"1682138212,67","259,35","-928","654,45",
"1682138212,671","257,88","-929","649,35",
"1682138212,673","256,41","-930","641,03",
"1682138212,675","254,94","-931","637,76",
"1682138212,676","253,47","-932","647,67",
"1682138212,678","252","-933","654,45",
"1682138212,679","250,53","-934","649,35",
"1682138212,681","249,06","-935","654,45",
"1682138212,682","247,59","-936","651,04",
"1682138212,684","246,12","-937","642,67",
"1682138212,685","244,65","-938","637,76",
"1682138212,687","243,18","-939","647,67",
"1682138212,688","241,71","-940","652,74",
"1682138212,69","240,25","-941","651,04",
"1682138212,692","238,78","-942","654,45",
"1682138212,693","237,31","-943","651,04",
"1682138212,695","235,84","-944","642,67",
"1682138212,696","234,37","-945","639,39",
"1682138212,698","232,9","-946","645,99",
"1682138212,699","231,43","-947","654,45",
"1682138212,701","229,96","-948","649,35",
"1682138212,702","228,49","-949","654,45",
"1682138212,704","227,02","-950","649,35",
"1682138212,706","225,55","-951","642,67",
"1682138212,707","224,08","-952","639,39",
"1682138212,709","222,61","-953","645,99",
"1682138212,71","221,14","-954","654,45",
"1682138212,712","219,67","-955","649,35",
"1682138212,713","218,2","-956","656,17",
"1682138212,715","216,73","-957","651,04",
"1682138212,716","215,27","-958","642,67",
"1682138212,718","213,8","-959","639,39",
"1682138212,719","212,33","-960","647,67",
"1682138212,721","210,86","-961","654,45",
"1682138212,722","209,39","-962","649,35",
"1682138212,724","207,92","-963","656,17",
"1682138212,725","206,45","-964","651,04",
"1682138212,727","204,98","-965","642,67",
"1682138212,729","203,51","-966","641,03",
"1682138212,73","202,04","-967","645,99",
"1682138212,732","200,57","-968","654,45",
"1682138212,733","199,1","-969","651,04",
"1682138212,735","197,63","-970","656,17",
"1682138212,736","196,16","-971","649,35",
"1682138212,738","194,69","-972","642,67",
"1682138212,739","193,22","-973","639,39",
"1682138212,741","191,76","-974","645,99",
"1682138212,742","190,29","-975","654,45",
"1682138212,744","188,82","-976","649,35",
"1682138212,745","187,35",,,
"1682138212,746",,"-977","654,45",
"1682138212,747","185,88","-978","651,04",
"1682138212,749","184,41","-979","642,67",
"1682138212,75","182,94","-980","639,39",
"1682138212,752","181,47","-981","647,67",
"1682138212,753","180","-982","654,45",
"1682138212,755","178,53","-983","649,35",
"1682138212,756","177,06","-984","656,17",
"1682138212,758","175,59","-985","651,04",
"1682138212,759","174,12","-986","642,67",
"1682138212,761","172,65","-987","639,39",
"1682138212,763","171,18","-988","647,67",
"1682138212,764","169,71","-989","654,45",
"1682138212,766","168,24","-990","651,04",
"1682138212,767","166,78","-991","656,17",
"1682138212,769","165,31","-992","651,04",
"1682138212,77","163,84","-993","642,67",
"1682138212,772","162,37","-994","639,39",
"1682138212,773","160,9","-995","647,67",
"1682138212,775","159,43","-996","654,45",
"1682138212,776","157,96","-997","649,35",
"1682138212,778","156,49","-998","656,17",
"1682138212,779","155,02","-999","649,35",
"1682138212,781","153,55","-1000","642,67",
"1682138212,783","152,08","-1001","1851,85",
"1682138212,784","150,61","-1002","647,67",
"1682138212,786","149,14","-1003","654,45",
"1682138212,787","147,67","-1004","651,04",
"1682138212,789","146,2","-1005","656,17",
"1682138212,79","144,73","-1006","651,04",
"1682138212,792","143,27","-1007","1893,94",
"1682138212,793","141,8","-1008","639,39",
"1682138212,795","140,33","-1009","649,35",
"1682138212,796","138,86","-1010","654,45",
"1682138212,798","137,39","-1011","649,35",
"1682138212,8","135,92","-1012","656,17",
"1682138212,801","134,45","-1013","651,04",
"1682138212,803","132,98","-1014","644,33",
"1682138212,804","131,51","-1015","641,03",
"1682138212,806","130,04","-1016","647,67",
"1682138212,807","128,57","-1017","654,45",
"1682138212,809","127,1","-1018","651,04",
"1682138212,81","125,63","-1019","657,89",
"1682138212,812","124,16","-1020","651,04",
"1682138212,813","122,69","-1021","642,67",
"1682138212,815","121,22","-1022","639,39",
"1682138212,817","119,76","-1023","647,67",
"1682138212,818","118,29","-1024","654,45",
"1682138212,82","116,82","-1025","651,04",
"1682138212,821","115,35","-1026","654,45",
"1682138212,823","113,88","-1027","652,74",
"1682138212,824","112,41","-1028","644,33",
"1682138212,826","110,94","-1029","639,39",
"1682138212,827","109,47","-1030","649,35",
"1682138212,829","108","-1031","656,17",
"1682138212,83","106,53","-1032","651,04",
"1682138212,832","105,06","-1033","656,17",
"1682138212,833","103,59","-1034","651,04",
"1682138212,835","102,12","-1035","644,33",
"1682138212,836","100,65","-1036",,
"1682138212,837",,,"639,39",
"1682138212,838","99,18","-1037","649,35",
"1682138212,84","97,71","-1038","654,45",
"1682138212,841","96,24","-1039","651,04",
"1682138212,843","94,78","-1040","657,89",
"1682138212,844","93,31","-1041","651,04",
"1682138212,846","91,84","-1042","644,33",
"1682138212,847","90,37","-1043","639,39",
"1682138212,849","88,9","-1044","647,67",
"1682138212,85","87,43","-1045","654,45",
"1682138212,852","85,96","-1046","651,04",
"1682138212,853","84,49","-1047","654,45",
"1682138212,855","83,02","-1048","651,04",
"1682138212,856","81,55","-1049","642,67",
"1682138212,858","80,08","-1050","639,39",
"1682138212,86","78,61","-1051","649,35",
"1682138212,861","77,14","-1052","654,45",
"1682138212,863","75,67","-1053","651,04",
"1682138212,864","74,2","-1054","656,17",
"1682138212,866","72,73","-1055","651,04",
"1682138212,867","71,27","-1056","644,33",
"1682138212,869","69,8","-1057","639,39",
"1682138212,87","68,33","-1058","647,67",
"1682138212,872","66,86","-1059","654,45",
"1682138212,873","65,39","-1060","649,35",
"1682138212,875","63,92","-1061","656,17",
"1682138212,876","62,45","-1062","651,04",
"1682138212,878","60,98","-1063","644,33",
"1682138212,88","59,51","-1064","639,39",
"1682138212,881","58,04","-1065","647,67",
"1682138212,883","56,57","-1066","654,45",
"1682138212,884","55,1","-1067","649,35",
"1682138212,886","53,63","-1068","656,17",
"1682138212,887","52,16","-1069","649,35",
"1682138212,889","50,69","-1070","642,67",
"1682138212,89","49,22","-1071","639,39",
"1682138212,892","47,75","-1072","645,99",
"1682138212,893","46,29","-1073","654,45",
"1682138212,895","44,82","-1074","649,35",
"1682138212,897","43,35","-1075","654,45",
"1682138212,898","41,88","-1076","651,04",
"1682138212,9","40,41","-1077","642,67",
"1682138212,901","38,94","-1078","639,39",
"1682138212,903","37,47","-1079","647,67",
"1682138212,904","36","-1080","654,45",
"1682138212,906","34,53","-1081","649,35",
"1682138212,907","33,06","-1082","656,17",
"1682138212,909","31,59","-1083","651,04",
"1682138212,91","30,12","-1084","642,67",
"1682138212,912","28,65","-1085","639,39",
"1682138212,914","27,18","-1086","647,67",
"1682138212,915","25,71","-1087","654,45",
"1682138212,917","24,24","-1088","649,35",
"1682138212,918","22,78","-1089","656,17",
"1682138212,92","21,31","-1090","651,04",
"1682138212,921","19,84","-1091","642,67",
"1682138212,923","18,37","-1092","639,39",
"1682138212,924","16,9","-1093","647,67",
"1682138212,926","15,43","-1094","652,74",
"1682138212,927","13,96","-1095","649,35",
"1682138212,929","12,49","-1096","654,45",
"1682138212,93","11,02","-1097","651,04",
"1682138212,932","9,55","-1098","641,03",
"1682138212,934","8,08","-1099","639,39",
"1682138212,935","6,61","-1100","647,67",
"1682138212,937","5,14","-1101","654,45",
"1682138212,938","3,67","-1102","651,04",
"1682138212,94","2,2","-1103","654,45",
"1682138212,941","0,73","-1104","651,04",
"1682138212,943","-0,73","-1105","642,67",
"1682138212,944","-2,2","-1106","641,03",
"1682138212,946","-3,67","-1107","645,99",
"1682138212,947","-5,14","-1108","654,45",
"1682138212,949","-6,61","-1109","651,04",
"1682138212,95","-8,08","-1110","656,17",
"1682138212,952","-9,55","-1111","651,04",
"1682138212,954","-11,02","-1112","644,33",
"1682138212,955","-12,49","-1113","639,39",
"1682138212,957","-13,96","-1114","647,67",
"1682138212,958","-15,43","-1115","654,45",
"1682138212,96","-16,9","-1116","651,04",
"1682138212,961","-18,37","-1117","656,17",
"1682138212,963","-19,84","-1118","651,04",
"1682138212,964","-21,31","-1119","642,67",
"1682138212,966","-22,78","-1120","639,39",
"1682138212,967","-24,25",,,
"1682138212,968",,"-1121","647,67",
"1682138212,969","-25,71","-1122","654,45",
"1682138212,971","-27,18","-1123","649,35",
"1682138212,972","-28,65","-1124","656,17",
"1682138212,974","-30,12","-1125","651,04",
"1682138212,975","-31,59","-1126","644,33",
"1682138212,977","-33,06","-1127","639,39",
"1682138212,978","-34,53","-1128","647,67",
"1682138212,98","-36","-1129","654,45",
"1682138212,981","-37,47","-1130","651,04",
"1682138212,983","-38,94","-1131","656,17",
"1682138212,984","-40,41","-1132","649,35",
"1682138212,986","-41,88","-1133","644,33",
"1682138212,988","-43,35","-1134","639,39",
"1682138212,989","-44,82","-1135","647,67",
"1682138212,991","-46,29","-1136","654,45",
"1682138212,992","-47,76","-1137","649,35",
"1682138212,994","-49,22","-1138","656,17",
"1682138212,995","-50,69","-1139","649,35",
"1682138212,997","-52,16","-1140","642,67",
"1682138212,998","-53,63","-1141","639,39",
"1682138213","-55,1","-1142","645,99",
"1682138213,001","-56,57","-1143",,
"1682138213,002",,,"652,74",
"1682138213,003","-58,04","-1144","647,67",
"1682138213,005","-59,51","-1145","654,45",
"1682138213,006","-60,98","-1146","649,35",
"1682138213,008","-62,45","-1147","641,03",
"1682138213,009","-63,92","-1148","636,13",
"1682138213,011","-65,39","-1149","647,67",
"1682138213,012","-66,86","-1150","652,74",
"1682138213,014","-68,33","-1151","649,35",
"1682138213,015","-69,8","-1152","654,45",
"1682138213,017","-71,27","-1153","649,35",
"1682138213,018","-72,73","-1154","641,03",
"1682138213,02","-74,2","-1155","637,76",
"1682138213,022","-75,67","-1156","645,99",
"1682138213,023","-77,14","-1157","652,74",
"1682138213,025","-78,61","-1158","647,67",
"1682138213,026","-80,08","-1159","654,45",
"1682138213,028","-81,55","-1160","649,35",
"1682138213,029","-83,02","-1161","642,67",
"1682138213,031","-84,49","-1162","637,76",
"1682138213,032","-85,96","-1163","645,99",
"1682138213,034","-87,43","-1164","652,74",
"1682138213,035","-88,9","-1165","647,67",
"1682138213,037","-90,37","-1166","654,45",
"1682138213,038","-91,84","-1167","649,35",
"1682138213,04","-93,31","-1168","641,03",
"1682138213,042","-94,78","-1169","637,76",
"1682138213,043","-96,25","-1170","645,99",
"1682138213,045","-97,71","-1171","1968,5",
"1682138213,046","-99,18","-1172","649,35",
"1682138213,048","-100,65","-1173","2000",
"1682138213,049","-102,12","-1174","649,35",
"1682138213,051","-103,59","-1175","1879,7",
"1682138213,052","-105,06","-1176","639,39",
"1682138213,054","-106,53","-1177","647,67",
"1682138213,056","-108","-1178","652,74",
"1682138213,057","-109,47","-1179","651,04",
"1682138213,059","-110,94","-1180","654,45",
"1682138213,06","-112,41","-1181","651,04",
"1682138213,062","-113,88","-1182","642,67",
"1682138213,063","-115,35","-1183","641,03",
"1682138213,065","-116,82","-1184","647,67",
"1682138213,066","-118,29","-1185","654,45",
"1682138213,068","-119,76","-1186","649,35",
"1682138213,069","-121,22","-1187","656,17",
"1682138213,071","-122,69","-1188","651,04",
"1682138213,072","-124,16","-1189","642,67",
"1682138213,074","-125,63","-1190","639,39",
"1682138213,076","-127,1","-1191","647,67",
"1682138213,077","-128,57","-1192","654,45",
"1682138213,079","-130,04","-1193","649,35",
"1682138213,081","-131,51","-1194","656,17",
"1682138213,082","-132,98","-1195","651,04",
"1682138213,083","-134,45","-1196","642,67",
"1682138213,085","-135,92","-1197","639,39",
"1682138213,086","-137,39","-1198","649,35",
"1682138213,088","-138,86","-1199","654,45",
"1682138213,089","-140,33","-1200","651,04",
"1682138213,091","-141,8","-1201","656,17",
"1682138213,092","-143,27","-1202","651,04",
"1682138213,094","-144,74","-1203","642,67",
"1682138213,096","-146,2","-1204","641,03",
"1682138213,097","-147,67","-1205","645,99",
"1682138213,099","-149,14","-1206","656,17",
"1682138213,1","-150,61","-1207","649,35",
"1682138213,102","-152,08","-1208","657,89",
"1682138213,103","-153,55","-1209","651,04",
"1682138213,105","-155,02","-1210","642,67",
"1682138213,106","-156,49","-1211","641,03",
"1682138213,108","-157,96","-1212","645,99",
"1682138213,11","-159,43","-1213","654,45",
"1682138213,111","-160,9","-1214","649,35",
"1682138213,113","-162,37","-1215","654,45",
"1682138213,114","-163,84","-1216","651,04",
"1682138213,116","-165,31","-1217","642,67",
"1682138213,117","-166,78","-1218","637,76",
"1682138213,119","-168,25","-1219","647,67",
"1682138213,12","-169,71","-1220","656,17",
"1682138213,122","-171,18","-1221","649,35",
"1682138213,123","-172,65","-1222","657,89",
"1682138213,125","-174,12","-1223","651,04",
"1682138213,126","-175,59","-1224","642,67",
"1682138213,128","-177,06","-1225","641,03",
"1682138213,13","-178,53","-1226","647,67",
"1682138213,131","-180","-1227","656,17",
"1682138213,133","-181,47","-1228","651,04",
"1682138213,134","-182,94","-1229","656,17",
"1682138213,136","-184,41","-1230","651,04",
"1682138213,137","-185,88","-1231","644,33",
"1682138213,139","-187,35","-1232","641,03",
"1682138213,14","-188,82","-1233","647,67",
"1682138213,142","-190,29","-1234","656,17",
"1682138213,143","-191,76","-1235","651,04",
"1682138213,145","-193,22","-1236","656,17",
"1682138213,146","-194,69","-1237","651,04",
"1682138213,148","-196,16","-1238","644,33",
"1682138213,15","-197,63","-1239","639,39",
"1682138213,151","-199,1","-1240","649,35",
"1682138213,153","-200,57","-1241","654,45",
"1682138213,154","-202,04","-1242","651,04",
"1682138213,156","-203,51","-1243","656,17",
"1682138213,157","-204,98","-1244","651,04",
"1682138213,159","-206,45","-1245","644,33",
"1682138213,16","-207,92","-1246","641,03",
"1682138213,162","-209,39","-1247","649,35",
