timestamp(ms),Angle,Pulses,Speed,Time,
"1682182615,556","83,02","-557","628,14","7943836",
"1682182615,557","81,55","-558","637,76","7945404",
"1682182615,559","80,08","-559","644,33","7946956",
"1682182615,56","78,61","-560","639,39","7948520",
"1682182615,562","77,14","-561","644,33","7950072",
"1682182615,564","75,67","-562","1851,85","7950612",
"1682182615,565","74,2","-563","632,91","7952192",
"1682182615,567","72,73","-564","1773,05","7952756",
"1682182615,568","71,27","-565","637,76","7954324",
"1682182615,57","69,8","-566","1879,7","7954856",
"1682182615,571","68,33","-567","639,39","7956420",
"1682182615,573","66,86","-568","1893,94","7956948",
"1682182615,574","65,39","-569","639,39","7958512",
"1682182615,576","63,92","-570","1798,56","7959068",
"1682182615,578","62,45","-571","628,14","7960660",
"1682182615,579","60,98","-572","636,13","7962232",
"1682182615,581","59,51","-573","644,33","7963784",
"1682182615,582","58,04","-574","639,39","7965348",
"1682182615,584","56,57","-575","642,67","7966904",
"1682182615,585","55,1","-576","641,03","7968464",
"1682182615,587","53,63","-577","631,31","7970048",
"1682182615,589","52,16","-578","628,14","7971640",
"1682182615,59","50,69","-579","1838,24","7972184",
"1682182615,592","49,22","-580","642,67","7973740",
"1682182615,593","47,76","-581","1851,85","7974280",
"1682182615,595","46,29","-582","644,33","7975832",
"1682182615,596","44,82","-583","1851,85","7976372",
"1682182615,598","43,35","-584","631,31","7977956",
"1682182615,6","41,88","-585","1773,05","7978520",
"1682182615,601","40,41","-586","636,13","7980092",
"1682182615,603","38,94","-587","642,67","7981648",
"1682182615,604","37,47","-588","639,39","7983212",
"1682182615,606","36","-589","642,67","7984768",
"1682182615,607","34,53","-590","641,03","7986328",
"1682182615,609","33,06","-591","632,91","7987908",
"1682182615,611","31,59","-592","628,14","7989500",
"1682182615,612","30,12","-593","636,13","7991072",
"1682182615,614","28,65","-594","1893,94","7991600",
"1682182615,615","27,18","-595","639,39","7993164",
"1682182615,617","25,71","-596","1893,94","7993692",
"1682182615,618","24,25","-597","641,03","7995252",
"1682182615,62","22,78","-598","1798,56","7995808",
"1682182615,622","21,31","-599","629,72","7997396",
"1682182615,623","19,84","-600","1824,82","7997944",
"1682182615,625","18,37","-601","644,33","7999496",
"1682182615,626","16,9","-602","637,76","8001064",
"1682182615,628","15,43","-603","645,99","8002612",
"1682182615,629","13,96","-604","639,39","8004176",
"1682182615,631","12,49","-605","631,31","8005760",
"1682182615,632","11,02","-606",,,
"1682182615,633",,,"628,14","8007352",
"1682182615,634","9,55","-607","636,13","8008924",
"1682182615,636","8,08","-608","644,33","8010476",
"1682182615,637","6,61","-609","637,76","8012044",
"1682182615,639","5,14","-610","644,33","8013596",
"1682182615,64","3,67","-611","1865,67","8014132",
"1682182615,642","2,2","-612","631,31","8015716",
"1682182615,644","0,73","-613","1773,05","8016280",
"1682182615,645","-0,73","-614","636,13","8017852",
"1682182615,647","-2,2","-615","1879,7","8018384",
"1682182615,648","-3,67","-616","641,03","8019944",
"1682182615,65","-5,14","-617","1893,94","8020472",
"1682182615,651","-6,61","-618","639,39","8022036",
"1682182615,653","-8,08","-619","631,31","8023620",
"1682182615,654","-9,55","-620","629,72","8025208",
"1682182615,656","-11,02","-621","634,52","8026784",
"1682182615,658","-12,49","-622","642,67","8028340",
"1682182615,659","-13,96","-623","639,39","8029904",
"1682182615,661","-15,43","-624","642,67","8031460",
"1682182615,662","-16,9","-625","639,39","8033024",
"1682182615,664","-18,37","-626","1785,71","8033584",
"1682182615,665","-19,84","-627","628,14","8035176",
"1682182615,667","-21,31","-628","1838,24","8035720",
"1682182615,669","-22,78","-629","642,67","8037276",
"1682182615,67","-24,24","-630","1851,85","8037816",
"1682182615,672","-25,71","-631","642,67","8039372",
"1682182615,673","-27,18","-632","1865,67","8039908",
"1682182615,675","-28,65","-633","631,31","8041492",
"1682182615,676","-30,12","-634","628,14","8043084",
"1682182615,678","-31,59","-635","636,13","8044656",
"1682182615,68","-33,06","-636","644,33","8046208",
"1682182615,681","-34,53","-637","639,39","8047772",
"1682182615,683","-36","-638","644,33","8049324",
"1682182615,684","-37,47","-639","639,39","8050888",
"1682182615,686","-38,94","-640","631,31","8052472",
"1682182615,687","-40,41","-641","1760,56","8053040",
"1682182615,689","-41,88","-642","636,13","8054612",
"1682182615,691","-43,35","-643","1879,7","8055144",
"1682182615,692","-44,82","-644","639,39","8056708",
"1682182615,694","-46,29","-645","1893,94","8057236",
"1682182615,695","-47,75","-646","639,39","8058800",
"1682182615,697","-49,22","-647","1798,56","8059356",
"1682182615,698","-50,69","-648","628,14","8060948",
"1682182615,7","-52,16","-649","636,13","8062520",
"1682182615,701","-53,63","-650","644,33",,
"1682182615,702",,,,"8064072",
"1682182615,703","-55,1","-651","637,76","8065640",
"1682182615,705","-56,57","-652","645,99","8067188",
"1682182615,706","-58,04","-653","639,39","8068752",
"1682182615,708","-59,51","-654","631,31","8070336",
"1682182615,709","-60,98","-655","629,72","8071924",
"1682182615,711","-62,45","-656","1824,82","8072472",
"1682182615,712","-63,92",,,,
"1682182615,713",,"-657","642,67","8074028",
"1682182615,714","-65,39","-658","1851,85","8074568",
"1682182615,716","-66,86","-659","642,67","8076124",
"1682182615,717","-68,33","-660","1851,85","8076664",
"1682182615,719","-69,8","-661","631,31","8078248",
"1682182615,72","-71,27","-662","1760,56","8078816",
"1682182615,722","-72,73","-663","636,13","8080388",
"1682182615,724","-74,2","-664","1893,94","8080916",
"1682182615,725","-75,67","-665","639,39","8082480",
"1682182615,727","-77,14","-666","644,33","8084032",
"1682182615,728","-78,61","-667","639,39","8085596",
"1682182615,73","-80,08","-668","632,91","8087176",
"1682182615,731","-81,55","-669","628,14","8088768",
"1682182615,733","-83,02","-670","637,76","8090336",
"1682182615,734","-84,49","-671","1879,7","8090868",
"1682182615,736","-85,96","-672","639,39","8092432",
"1682182615,738","-87,43","-673","1893,94","8092960",
"1682182615,739","-88,9","-674","641,03","8094520",
"1682182615,741","-90,37","-675","1785,71","8095080",
"1682182615,742","-91,84","-676","628,14","8096672",
"1682182615,744","-93,31","-677","1824,82","8097220",
"1682182615,745","-94,78","-678","644,33","8098772",
"1682182615,747","-96,24","-679","1838,24","8099316",
"1682182615,749","-97,71","-680","644,33","8100868",
"1682182615,75","-99,18","-681","1851,85","8101408",
"1682182615,752","-100,65","-682","632,91","8102988",
"1682182615,753","-102,12","-683","628,14","8104580",
"1682182615,755","-103,59","-684","637,76","8106148",
"1682182615,756","-105,06","-685","644,33","8107700",
"1682182615,758","-106,53","-686","1838,24","8108244",
"1682182615,76","-108","-687","644,33","8109796",
"1682182615,761","-109,47","-688","1865,67","8110332",
"1682182615,763","-110,94","-689","631,31","8111916",
"1682182615,765","-112,41","-690","1773,05","8112480",
"1682182615,766","-113,88","-691","637,76","8114048",
"1682182615,767","-115,35","-692","1879,7","8114580",
"1682182615,769","-116,82","-693","639,39","8116144",
"1682182615,771","-118,29","-694","1893,94","8116672",
"1682182615,772","-119,75","-695","639,39","8118236",
"1682182615,774","-121,22","-696","1798,56","8118792",
"1682182615,775","-122,69","-697","628,14","8120384",
"1682182615,777","-124,16","-698","636,13","8121956",
"1682182615,778","-125,63","-699","644,33","8123508",
"1682182615,78","-127,1","-700","639,39","8125072",
"1682182615,781","-128,57","-701","644,33","8126624",
"1682182615,783","-130,04","-702","641,03","8128184",
"1682182615,785","-131,51","-703","632,91","8129764",
"1682182615,786","-132,98","-704","629,72","8131352",
"1682182615,788","-134,45","-705","1824,82","8131900",
"1682182615,789","-135,92","-706","644,33","8133452",
"1682182615,791","-137,39","-707","1851,85","8133992",
"1682182615,792","-138,86","-708","645,99","8135540",
"1682182615,794","-140,33","-709","1851,85","8136080",
"1682182615,796","-141,8","-710","632,91","8137660",
"1682182615,797","-143,27","-711","1773,05","8138224",
"1682182615,799","-144,73","-712","637,76","8139792",
"1682182615,8","-146,2","-713","642,67","8141348",
"1682182615,802","-147,67","-714","639,39","8142912",
"1682182615,803","-149,14","-715","644,33","8144464",
"1682182615,805","-150,61","-716","641,03","8146024",
"1682182615,807","-152,08","-717","632,91","8147604",
"1682182615,808","-153,55","-718","628,14","8149196",
"1682182615,81","-155,02","-719","637,76","8150764",
"1682182615,811","-156,49","-720","1893,94","8151292",
"1682182615,813","-157,96","-721","641,03","8152852",
"1682182615,814","-159,43","-722","1893,94","8153380",
"1682182615,816","-160,9","-723","641,03","8154940",
"1682182615,818","-162,37","-724","1798,56","8155496",
"1682182615,819","-163,84","-725","629,72","8157084",
"1682182615,821","-165,31","-726","1838,24","8157628",
"1682182615,822","-166,78","-727","644,33","8159180",
"1682182615,824","-168,24","-728","1851,85","8159720",
"1682182615,825","-169,71","-729","645,99","8161268",
"1682182615,827","-171,18","-730","1865,67","8161804",
"1682182615,828","-172,65","-731","632,91","8163384",
"1682182615,83","-174,12","-732","629,72","8164972",
"1682182615,832","-175,59","-733","637,76","8166540",
"1682182615,833","-177,06","-734","644,33","8168092",
"1682182615,835","-178,53","-735","639,39","8169656",
"1682182615,836","-180","-736","645,99","8171204",
"1682182615,838","-181,47","-737","1865,67","8171740",
"1682182615,839","-182,94","-738","632,91","8173320",
"1682182615,841","-184,41","-739","1773,05","8173884",
"1682182615,843","-185,88","-740","637,76","8175452",
"1682182615,844","-187,35","-741","1893,94","8175980",
"1682182615,846","-188,82","-742","641,03","8177540",
"1682182615,847","-190,29","-743","1893,94","8178068",
"1682182615,849","-191,76","-744","641,03","8179628",
"1682182615,85","-193,22","-745","1798,56","8180184",
"1682182615,852","-194,69","-746","629,72","8181772",
"1682182615,854","-196,16","-747","639,39","8183336",
"1682182615,855","-197,63","-748","644,33","8184888",
"1682182615,857","-199,1","-749","639,39","8186452",
"1682182615,858","-200,57","-750","645,99","8188000",
"1682182615,86","-202,04","-751","641,03","8189560",
"1682182615,861","-203,51","-752","631,31","8191144",
"1682182615,863","-204,98","-753","629,72","8192732",
"1682182615,866","-207,92","-755","644,33","8194828",
"1682182615,868","-209,39","-756","1851,85","8195368",
"1682182615,869","-210,86","-757","645,99","8196916",
"1682182615,871","-212,33","-758","1865,67","8197452",
"1682182615,872","-213,8","-759","634,52","8199028",
"1682182615,874","-215,27","-760","1773,05","8199592",
"1682182615,875","-216,73","-761","637,76",,
"1682182615,876",,,,"8201160",
"1682182615,877","-218,2","-762","1893,94","8201688",
"1682182615,879","-219,67","-763","639,39","8203252",
"1682182615,88","-221,14","-764","1908,4","8203776",
"1682182615,882","-222,61","-765","641,03","8205336",
"1682182615,883","-224,08","-766","632,91","8206916",
"1682182615,885","-225,55","-767","629,72","8208504",
"1682182615,886","-227,02","-768","637,76","8210072",
"1682182615,888","-228,49","-769","644,33","8211624",
"1682182615,89","-229,96","-770","639,39","8213188",
"1682182615,891","-231,43","-771","1893,94","8213716",
"1682182615,893","-232,9","-772","641,03","8215276",
"1682182615,894","-234,37","-773","1798,56","8215832",
"1682182615,896","-235,84","-774","629,72","8217420",
"1682182615,897","-237,31","-775","1838,24","8217964",
"1682182615,899","-238,78","-776","644,33","8219516",
"1682182615,901","-240,25","-777","1851,85","8220056",
"1682182615,902","-241,71","-778","645,99","8221604",
"1682182615,904","-243,18","-779","1865,67","8222140",
"1682182615,905","-244,65","-780","632,91","8223720",
"1682182615,907","-246,12","-781","1773,05","8224284",
"1682182615,908","-247,59","-782","636,13","8225856",
"1682182615,91","-249,06","-783","644,33","8227408",
"1682182615,911","-250,53","-784","639,39","8228972",
"1682182615,913","-252","-785","645,99","8230520",
"1682182615,915","-253,47","-786","639,39","8232084",
"1682182615,916","-254,94","-787","632,91","8233664",
"1682182615,918","-256,41","-788","1760,56","8234232",
"1682182615,919","-257,88","-789","637,76","8235800",
"1682182615,921","-259,35","-790","1879,7","8236332",
"1682182615,922","-260,82","-791","639,39","8237896",
"1682182615,924","-262,29","-792","1893,94","8238424",
"1682182615,926","-263,76","-793","641,03","8239984",
"1682182615,927","-265,22","-794","1785,71","8240544",
"1682182615,929","-266,69","-795","629,72","8242132",
"1682182615,93","-268,16","-796","1838,24","8242676",
"1682182615,932","-269,63","-797","642,67","8244232",
"1682182615,933","-271,1","-798","639,39","8245796",
"1682182615,935","-272,57","-799","644,33","8247348",
"1682182615,937","-274,04","-800","641,03","8248908",
"1682182615,938","-275,51","-801","632,91","8250488",
"1682182615,94","-276,98","-802","629,72","8252076",
"1682182615,941","-278,45","-803","636,13","8253648",
"1682182615,943","-279,92","-804","642,67","8255204",
"1682182615,944","-281,39","-805","1865,67","8255740",
"1682182615,946","-282,86","-806","644,33","8257292",
"1682182615,948","-284,33","-807","1851,85","8257832",
"1682182615,949","-285,8","-808","632,91","8259412",
"1682182615,951","-287,27","-809","1760,56","8259980",
"1682182615,952","-288,73","-810","637,76","8261548",
"1682182615,954","-290,2","-811","1879,7","8262080",
"1682182615,955","-291,67","-812","639,39","8263644",
"1682182615,957","-293,14","-813","1893,94","8264172",
"1682182615,958","-294,61","-814","639,39","8265736",
"1682182615,96","-296,08","-815","632,91","8267316",
"1682182615,962","-297,55","-816","629,72","8268904",
"1682182615,963","-299,02","-817","637,76","8270472",
"1682182615,965","-300,49","-818","642,67","8272028",
"1682182615,966","-301,96","-819","639,39","8273592",
"1682182615,968","-303,43","-820","1908,4","8274116",
"1682182615,969","-304,9","-821","639,39","8275680",
"1682182615,971","-306,37","-822","1798,56","8276236",
"1682182615,973","-307,84","-823","629,72","8277824",
"1682182615,974","-309,31","-824","1838,24","8278368",
"1682182615,976","-310,78","-825","642,67","8279924",
"1682182615,977","-312,25","-826","1851,85","8280464",
"1682182615,979","-313,71","-827","644,33","8282016",
"1682182615,98","-315,18","-828","1851,85","8282556",
"1682182615,982","-316,65","-829","632,91","8284136",
"1682182615,984","-318,12","-830","1773,05","8284700",
"1682182615,985","-319,59","-831","636,13","8286272",
"1682182615,987","-321,06","-832","644,33","8287824",
"1682182615,988","-322,53","-833","641,03","8289384",
"1682182615,99","-324","-834","644,33","8290936",
"1682182615,991","-325,47","-835","641,03","8292496",
"1682182615,993","-326,94","-836","632,91","8294076",
"1682182615,995","-328,41","-837","1760,56","8294644",
"1682182615,996","-329,88","-838","637,76","8296212",
"1682182615,998","-331,35","-839","1893,94","8296740",
"1682182615,999","-332,82","-840","639,39","8298304",
"1682182616,001","-334,29","-841","1908,4","8298828",
"1682182616,002","-335,76","-842","639,39","8300392",
"1682182616,004","-337,22","-843","1798,56","8300948",
"1682182616,005","-338,69",,,,
"1682182616,006",,"-844","629,72","8302536",
"1682182616,007","-340,16","-845","1824,82","8303084",
"1682182616,009","-341,63","-846","644,33","8304636",
"1682182616,01","-343,1","-847","1838,24","8305180",
"1682182616,012","-344,57","-848","645,99","8306728",
"1682182616,013","-346,04","-849","639,39","8308292",
"1682182616,015","-347,51","-850","632,91","8309872",
"1682182616,016","-348,98",,,,
"1682182616,017",,"-851","629,72","8311460",
"1682182616,018","-350,45","-852","637,76","8313028",
"1682182616,02","-351,92","-853","644,33","8314580",
"1682182616,021","-353,39","-854","1851,85","8315120",
"1682182616,023","-354,86","-855","644,33","8316672",
"1682182616,024","-356,33","-856","1865,67","8317208",
"1682182616,026","-357,8","-857","631,31","8318792",
"1682182616,028","-359,27","-858","1785,71","8319352",
"1682182616,029","720,74","-859","636,13","8320924",
"1682182616,031","359,27","-860","1893,94","8321452",
"1682182616,032","357,8","-861","639,39","8323016",
"1682182616,034","356,33","-862","1908,4","8323540",
"1682182616,035","354,86","-863","639,39","8325104",
"1682182616,037","353,39","-864","1785,71","8325664",
"1682182616,038","351,92","-865","629,72","8327252",
"1682182616,04","350,45","-866","637,76","8328820",
"1682182616,042","348,98","-867","642,67","8330376",
"1682182616,043","347,51","-868","641,03","8331936",
"1682182616,045","346,04","-869","644,33","8333488",
"1682182616,046","344,57","-870","641,03","8335048",
"1682182616,048","343,1","-871","1798,56","8335604",
"1682182616,049","341,63","-872","629,72","8337192",
"1682182616,051","340,16","-873","1824,82","8337740",
"1682182616,052","338,69","-874","644,33","8339292",
"1682182616,054","337,22","-875","1851,85","8339832",
"1682182616,056","335,76","-876","645,99","8341380",
"1682182616,057","334,29","-877","1865,67","8341916",
"1682182616,059","332,82","-878","632,91","8343496",
"1682182616,06","331,35","-879","1773,05","8344060",
"1682182616,062","329,88","-880","636,13","8345632",
"1682182616,063","328,41","-881","644,33","8347184",
"1682182616,065","326,94","-882","639,39","8348748",
"1682182616,067","325,47","-883","644,33","8350300",
"1682182616,068","324","-884","639,39","8351864",
"1682182616,07","322,53","-885","632,91","8353444",
"1682182616,071","321,06","-886","629,72","8355032",
"1682182616,073","319,59","-887","636,13","8356604",
"1682182616,074","318,12","-888","1908,4","8357128",
"1682182616,076","316,65","-889","639,39","8358692",
"1682182616,078","315,18","-890","1893,94","8359220",
"1682182616,079","313,71","-891","641,03","8360780",
"1682182616,081","312,25","-892","1785,71","8361340",
"1682182616,082","310,78","-893","629,72","8362928",
"1682182616,084","309,31","-894","1824,82","8363476",
"1682182616,085","307,84","-895","644,33","8365028",
"1682182616,087","306,37","-896","1851,85","8365568",
"1682182616,089","304,9","-897","645,99","8367116",
"1682182616,09","303,43","-898","639,39","8368680",
"1682182616,092","301,96","-899","632,91","8370260",
"1682182616,093","300,49","-900","629,72","8371848",
"1682182616,095","299,02","-901","636,13","8373420",
"1682182616,096","297,55","-902","642,67","8374976",
"1682182616,098","296,08","-903","639,39","8376540",
"1682182616,099","294,61","-904","645,99","8378088",
"1682182616,101","293,14","-905","1851,85","8378628",
"1682182616,103","291,67","-906","632,91","8380208",
"1682182616,104","290,2","-907","1773,05","8380772",
"1682182616,106","288,73","-908","636,13","8382344",
"1682182616,107","287,27","-909","1893,94","8382872",
"1682182616,109","285,8","-910","639,39","8384436",
"1682182616,111","284,33","-911","1908,4","8384960",
"1682182616,112","282,86","-912","639,39","8386524",
"1682182616,114","281,39","-913","1798,56","8387080",
"1682182616,115","279,92","-914","629,72","8388668",
"1682182616,117","278,45","-915","637,76","8390236",
"1682182616,118","276,98","-916","642,67","8391792",
"1682182616,12","275,51","-917","639,39","8393356",
"1682182616,121","274,04","-918",,,
"1682182616,122",,,"645,99","8394904",
"1682182616,123","272,57","-919","639,39","8396468",
"1682182616,125","271,1","-920","631,31","8398052",
"1682182616,126","269,63","-921","629,72","8399640",
"1682182616,128","268,16","-922","1824,82","8400188",
"1682182616,129","266,69","-923","644,33","8401740",
"1682182616,131","265,22","-924","1851,85","8402280",
"1682182616,132","263,76","-925","645,99","8403828",
"1682182616,134","262,29","-926","1865,67","8404364",
"1682182616,136","260,82","-927","632,91","8405944",
"1682182616,137","259,35","-928","1760,56","8406512",
"1682182616,139","257,88","-929","637,76","8408080",
"1682182616,14","256,41","-930","642,67","8409636",
"1682182616,142","254,94","-931","641,03","8411196",
"1682182616,143","253,47","-932","644,33","8412748",
"1682182616,145","252","-933","641,03","8414308",
"1682182616,147","250,53","-934","631,31","8415892",
"1682182616,148","249,06","-935","629,72","8417480",
"1682182616,15","247,59","-936","637,76","8419048",
"1682182616,151","246,12","-937","1879,7","8419580",
"1682182616,153","244,65","-938","637,76","8421148",
"1682182616,154","243,18","-939","1893,94","8421676",
"1682182616,156","241,71","-940","641,03","8423236",
"1682182616,158","240,25","-941","1785,71","8423796",
"1682182616,159","238,78","-942","629,72","8425384",
"1682182616,161","237,31","-943","1824,82","8425932",
"1682182616,162","235,84","-944","644,33","8427484",
"1682182616,164","234,37","-945","1851,85","8428024",
"1682182616,165","232,9","-946","644,33","8429576",
"1682182616,167","231,43","-947","639,39","8431140",
"1682182616,168","229,96",,,,
"1682182616,169",,"-948","632,91","8432720",
"1682182616,17","228,49","-949","629,72","8434308",
"1682182616,172","227,02","-950","636,13","8435880",
"1682182616,173","225,55","-951","642,67","8437436",
"1682182616,175","224,08","-952","639,39","8439000",
"1682182616,176","222,61","-953","645,99","8440548",
"1682182616,178","221,14","-954","1851,85","8441088",
"1682182616,179","219,67","-955","631,31","8442672",
"1682182616,181","218,2","-956","1773,05","8443236",
"1682182616,183","216,73","-957","636,13","8444808",
"1682182616,184","215,27","-958","1879,7","8445340",
"1682182616,186","213,8","-959","639,39","8446904",
"1682182616,187","212,33","-960","1893,94","8447432",
"1682182616,189","210,86","-961","641,03","8448992",
"1682182616,19","209,39","-962","1785,71","8449552",
"1682182616,192","207,92","-963","629,72","8451140",
"1682182616,194","206,45","-964","637,76","8452708",
"1682182616,195","204,98","-965","642,67","8454264",
"1682182616,197","203,51","-966","639,39","8455828",
"1682182616,198","202,04","-967","645,99","8457376",
"1682182616,2","200,57","-968","639,39","8458940",
"1682182616,201","199,1","-969","632,91","8460520",
"1682182616,203","197,63","-970","631,31","8462104",
"1682182616,205","196,16","-971","1824,82","8462652",
"1682182616,206","194,69","-972","644,33","8464204",
"1682182616,208","193,22","-973","1851,85","8464744",
"1682182616,209","191,76","-974","645,99","8466292",
"1682182616,211","190,29","-975","1851,85","8466832",
"1682182616,212","188,82","-976","632,91","8468412",
"1682182616,214","187,35","-977","1760,56","8468980",
"1682182616,216","185,88","-978","637,76","8470548",
"1682182616,217","184,41","-979","644,33","8472100",
"1682182616,219","182,94","-980","639,39","8473664",
"1682182616,22","181,47","-981","645,99","8475212",
"1682182616,222","180","-982","641,03","8476772",
"1682182616,223","178,53","-983","632,91","8478352",
"1682182616,225","177,06","-984","629,72","8479940",
"1682182616,226","175,59","-985","636,13","8481512",
"1682182616,228","174,12","-986","1908,4","8482036",
"1682182616,23","172,65","-987","639,39","8483600",
"1682182616,231","171,18","-988","1908,4","8484124",
"1682182616,233","169,71","-989","641,03","8485684",
"1682182616,234","168,24","-990","1798,56","8486240",
"1682182616,236","166,78","-991","629,72","8487828",
"1682182616,237","165,31","-992","1838,24","8488372",
"1682182616,239","163,84","-993","644,33","8489924",
"1682182616,241","162,37","-994","1851,85","8490464",
"1682182616,242","160,9","-995","644,33","8492016",
"1682182616,244","159,43","-996","1865,67","8492552",
"1682182616,245","157,96","-997","632,91","8494132",
"1682182616,247","156,49","-998","629,72","8495720",
"1682182616,248","155,02","-999","637,76","8497288",
"1682182616,25","153,55","-1000","644,33","8498840",
"1682182616,252","152,08","-1001","1851,85","8499380",
"1682182616,253","150,61","-1002","645,99","8500928",
"1682182616,255","149,14","-1003","1865,67","8501464",
"1682182616,256","147,67","-1004","632,91","8503044",
"1682182616,258","146,2","-1005","1773,05","8503608",
"1682182616,259","144,73","-1006","637,76","8505176",
"1682182616,261","143,27","-1007","1879,7","8505708",
"1682182616,262","141,8",,,,
"1682182616,263",,"-1008","641,03","8507268",
"1682182616,264","140,33","-1009","1908,4","8507792",
"1682182616,266","138,86","-1010","641,03","8509352",
"1682182616,267","137,39","-1011","1798,56","8509908",
"1682182616,269","135,92","-1012","626,57","8511504",
"1682182616,27","134,45","-1013","639,39","8513068",
"1682182616,272","132,98","-1014","644,33","8514620",
"1682182616,274","131,51","-1015","641,03","8516180",
"1682182616,275","130,04","-1016","644,33","8517732",
"1682182616,277","128,57","-1017","641,03","8519292",
"1682182616,278","127,1","-1018","632,91","8520872",
"1682182616,28","125,63","-1019","631,31","8522456",
"1682182616,281","124,16","-1020","1838,24","8523000",
"1682182616,283","122,69","-1021","644,33","8524552",
"1682182616,284","121,22","-1022","1865,67","8525088",
"1682182616,286","119,76","-1023","645,99","8526636",
"1682182616,288","118,29","-1024","1851,85","8527176",
"1682182616,289","116,82","-1025","634,52","8528752",
"1682182616,291","115,35","-1026","1785,71","8529312",
"1682182616,292","113,88","-1027","637,76","8530880",
"1682182616,294","112,41","-1028","1893,94","8531408",
"1682182616,295","110,94","-1029","639,39","8532972",
"1682182616,297","109,47","-1030","1923,08","8533492",
"1682182616,299","108","-1031","639,39","8535056",
"1682182616,3","106,53","-1032","632,91","8536636",
"1682182616,302","105,06","-1033","629,72","8538224",
"1682182616,303","103,59","-1034","637,76","8539792",
"1682182616,305","102,12","-1035","644,33","8541344",
"1682182616,306","100,65","-1036","641,03","8542904",
"1682182616,308","99,18","-1037","1908,4","8543428",
"1682182616,309","97,71","-1038","641,03","8544988",
"1682182616,311","96,24","-1039","1798,56","8545544",
"1682182616,313","94,78","-1040","629,72","8547132",
"1682182616,314","93,31","-1041","1838,24","8547676",
"1682182616,316","91,84","-1042","644,33","8549228",
"1682182616,317","90,37","-1043","1865,67","8549764",
"1682182616,319","88,9","-1044","645,99","8551312",
"1682182616,32","87,43","-1045","1865,67","8551848",
"1682182616,322","85,96","-1046","634,52","8553424",
"1682182616,324","84,49","-1047","1773,05","8553988",
"1682182616,325","83,02","-1048","637,76","8555556",
"1682182616,327","81,55","-1049","644,33","8557108",
"1682182616,328","80,08","-1050","639,39","8558672",
"1682182616,33","78,61","-1051","645,99","8560220",
"1682182616,331","77,14","-1052","641,03","8561780",
"1682182616,333","75,67","-1053","632,91","8563360",
"1682182616,334","74,2","-1054","629,72","8564948",
"1682182616,336","72,73","-1055","637,76","8566516",
"1682182616,338","71,27","-1056","1893,94","8567044",
"1682182616,339","69,8","-1057","641,03","8568604",
"1682182616,341","68,33","-1058","1908,4","8569128",
"1682182616,342","66,86","-1059","641,03","8570688",
"1682182616,344","65,39","-1060","1798,56","8571244",
"1682182616,346","63,92","-1061","629,72","8572832",
"1682182616,347","62,45","-1062","1838,24","8573376",
"1682182616,349","60,98","-1063","644,33","8574928",
"1682182616,35","59,51","-1064","1865,67","8575464",
"1682182616,352","58,04","-1065","645,99","8577012",
"1682182616,353","56,57","-1066","1865,67","8577548",
"1682182616,355","55,1","-1067","632,91","8579128",
"1682182616,356","53,63","-1068","631,31","8580712",
"1682182616,358","52,16","-1069","637,76","8582280",
"1682182616,36","50,69","-1070","644,33","8583832",
"1682182616,361","49,22","-1071","639,39","8585396",
"1682182616,363","47,75","-1072","644,33","8586948",
"1682182616,364","46,29","-1073","1865,67","8587484",
"1682182616,366","44,82","-1074","634,52","8589060",
"1682182616,367","43,35","-1075","1773,05","8589624",
"1682182616,369","41,88","-1076","637,76","8591192",
"1682182616,371","40,41","-1077","1893,94","8591720",
"1682182616,372","38,94","-1078","639,39","8593284",
"1682182616,374","37,47","-1079","1908,4","8593808",
"1682182616,375","36","-1080","641,03","8595368",
"1682182616,377","34,53","-1081","1798,56","8595924",
"1682182616,378","33,06","-1082","629,72","8597512",
"1682182616,38","31,59","-1083","639,39","8599076",
"1682182616,381","30,12","-1084","642,67","8600632",
"1682182616,383","28,65","-1085","641,03","8602192",
"1682182616,385","27,18","-1086","644,33","8603744",
"1682182616,386","25,71","-1087","641,03","8605304",
"1682182616,388","24,24","-1088","632,91","8606884",
"1682182616,389","22,78","-1089","629,72","8608472",
"1682182616,391","21,31","-1090","1824,82","8609020",
"1682182616,392","19,84","-1091","644,33","8610572",
"1682182616,394","18,37","-1092","1851,85","8611112",
"1682182616,395","16,9","-1093","645,99","8612660",
"1682182616,397","15,43","-1094","1865,67","8613196",
"1682182616,399","13,96","-1095","632,91","8614776",
"1682182616,4","12,49","-1096","1773,05","8615340",
"1682182616,402","11,02","-1097","637,76","8616908",
"1682182616,403","9,55","-1098","1893,94","8617436",
"1682182616,405","8,08","-1099","639,39","8619000",
"1682182616,406","6,61","-1100","1893,94","8619528",
"1682182616,408","5,14","-1101","641,03","8621088",
"1682182616,41","3,67","-1102","632,91","8622668",
"1682182616,411","2,2","-1103","629,72","8624256",
"1682182616,413","0,73","-1104","637,76","8625824",
"1682182616,414","-0,73","-1105","642,67","8627380",
"1682182616,416","-2,2","-1106","639,39","8628944",
"1682182616,417","-3,67","-1107","645,99","8630492",
"1682182616,419","-5,14","-1108","639,39","8632056",
"1682182616,421","-6,61","-1109","1798,56","8632612",
"1682182616,422","-8,08","-1110","628,14","8634204",
"1682182616,424","-9,55","-1111","1838,24","8634748",
"1682182616,425","-11,02","-1112","644,33","8636300",
